Batch Size,Sequential Prop,Average Sequential Loss,Total Training Time,Total Peak Memory,Test Loss
75,0.96,0.012653,6.122591018676758,454.01,0.01287
75,0.97,0.012843,6.035052061080933,457.03,0.01301
75,0.98,0.012717,6.087501525878906,459.92,0.01294
75,0.99,0.012646,6.069434642791748,462.66,0.01286
80,0.05,0.013607,5.056565523147583,599.06,0.01358
80,0.1,0.013266,5.098816871643066,573.02,0.01323
80,0.15,0.012971,5.202511548995972,537.1,0.01296
80,0.2,0.012935,5.20159125328064,505.89,0.01301
80,0.25,0.013304,5.2572922706604,477.02,0.01337
80,0.3,0.012961,5.356479644775391,443.78,0.013
80,0.35,0.01329,5.3676934242248535,417.02,0.01316
80,0.4,0.012989,5.404040336608887,381.67,0.01304
80,0.45,0.01297,5.495469331741333,350.62,0.0131
80,0.5,0.012842,5.4612040519714355,322.81,0.01291
80,0.55,0.013577,5.618006229400635,336.8,0.01335
80,0.6,0.012927,5.557175159454346,351.88,0.01293
80,0.65,0.013098,5.648160219192505,365.81,0.01312
80,0.7,0.012769,5.737310409545898,381.24,0.01279
80,0.75,0.012984,5.690342903137207,394.92,0.01301
80,0.8,0.012701,5.806825637817383,409.31,0.01285
80,0.85,0.012863,5.896696090698242,424.28,0.01296
80,0.9,0.012906,5.983059883117676,438.32,0.01301
80,0.95,0.012784,5.941967248916626,452.82,0.01296
80,0.96,0.012847,5.998977422714233,455.72,0.01303
80,0.97,0.01275,6.032046556472778,458.62,0.01296
80,0.98,0.01274,6.023745775222778,461.52,0.01294
80,0.99,0.012641,6.03858494758606,464.42,0.0129
85,0.05,0.013526,4.999199390411377,599.06,0.01354
85,0.1,0.013502,5.128298044204712,573.02,0.01345
85,0.15,0.01521,5.107816696166992,537.1,0.01491
85,0.2,0.013469,5.101680040359497,505.89,0.01328
85,0.25,0.013183,5.209792137145996,477.02,0.01319
85,0.3,0.012952,5.292744398117065,443.78,0.01299
85,0.35,0.012975,5.327966690063477,417.02,0.0131
85,0.4,0.013541,5.437826871871948,381.67,0.01335
85,0.45,0.012962,5.4315080642700195,350.62,0.01302
85,0.5,0.013994,5.508265018463135,323.77,0.01352
85,0.55,0.013388,5.576672792434692,337.83,0.01317
85,0.6,0.012906,5.5269927978515625,353.22,0.01289
85,0.65,0.012859,5.5865819454193115,367.36,0.01293
85,0.7,0.012754,5.661710023880005,382.73,0.01289
85,0.75,0.012799,5.710175275802612,396.37,0.01291
85,0.8,0.013055,5.749957799911499,411.07,0.01314
85,0.85,0.012742,5.793119430541992,426.36,0.01292
85,0.9,0.012758,5.889870643615723,440.32,0.01294
85,0.95,0.012843,5.924008369445801,454.74,0.013
85,0.96,0.01261,5.979930877685547,457.96,0.01282
85,0.97,0.012818,5.965540647506714,460.78,0.01301
85,0.98,0.012593,5.916724920272827,463.56,0.01279
85,0.99,0.012528,5.9969940185546875,466.77,0.01277
90,0.05,0.012792,5.041907787322998,599.06,0.01302
90,0.1,0.013368,5.042633056640625,573.02,0.01352
90,0.15,0.014341,5.081011772155762,537.1,0.01429
90,0.2,0.013193,5.172860622406006,505.89,0.01329
90,0.25,0.014265,5.2324395179748535,477.02,0.01402
90,0.3,0.01352,5.264185667037964,443.78,0.01353
90,0.35,0.012963,5.350058078765869,417.02,0.01303
90,0.4,0.013347,5.3483312129974365,381.67,0.01331
90,0.45,0.013002,5.411533832550049,350.62,0.01308
90,0.5,0.012976,5.466266870498657,324.88,0.01309
90,0.55,0.01386,5.571852207183838,339.11,0.0134
90,0.6,0.012906,5.4700846672058105,354.7,0.01305
90,0.65,0.0129,5.620854377746582,368.55,0.01305
90,0.7,0.012927,5.640271425247192,384.22,0.01307
90,0.75,0.013006,5.70878791809082,398.4,0.01317
90,0.8,0.012867,5.727781057357788,412.72,0.01294
90,0.85,0.012779,5.7017481327056885,427.92,0.01287
90,0.9,0.012826,5.789911508560181,442.46,0.01301
90,0.95,0.012793,5.841415166854858,456.89,0.01297
90,0.96,0.012732,5.840771436691284,460.13,0.01293
90,0.97,0.012731,5.888744354248047,462.79,0.01295
90,0.98,0.012682,5.921971797943115,465.72,0.01291
90,0.99,0.012759,5.965740203857422,468.97,0.01302
95,0.05,0.013109,5.046050786972046,599.06,0.01323
95,0.1,0.014188,5.151602029800415,573.02,0.01416
95,0.15,0.013714,5.055473804473877,537.1,0.01361
95,0.2,0.012836,5.057886123657227,505.89,0.01297
95,0.25,0.012822,5.138554096221924,477.02,0.01303
95,0.3,0.012838,5.233886241912842,443.78,0.01293
95,0.35,0.014048,5.3219053745269775,417.02,0.01389
95,0.4,0.01299,5.3237221240997314,381.67,0.01312
95,0.45,0.013634,5.524417877197266,350.62,0.01337
95,0.5,0.01292,5.450527667999268,325.6,0.01295
95,0.55,0.013131,5.4033522605896,340.13,0.01307
95,0.6,0.013309,5.432961463928223,355.46,0.01314
95,0.65,0.013144,5.483832836151123,369.43,0.01316
95,0.7,0.012704,5.523796796798706,385.25,0.01285
95,0.75,0.012763,5.701767921447754,399.46,0.01291
95,0.8,0.012791,5.669070720672607,414.0,0.01289
95,0.85,0.012672,5.780113697052002,429.02,0.01275
95,0.9,0.012934,5.721577882766724,443.53,0.01298
95,0.95,0.012689,5.767070293426514,458.57,0.01288
95,0.96,0.012628,5.893859386444092,461.48,0.01279
95,0.97,0.012861,5.852593898773193,464.39,0.01302
95,0.98,0.01275,5.8956849575042725,467.3,0.01297
95,0.99,0.012952,5.765591144561768,470.21,0.01324
100,0.05,0.013753,5.102568864822388,599.06,0.01392
100,0.1,0.014031,5.072634935379028,573.02,0.01413
100,0.15,0.013191,5.230041980743408,537.1,0.01317
100,0.2,0.013045,5.343020915985107,505.89,0.01295
100,0.25,0.013071,5.225495100021362,477.02,0.01308
100,0.3,0.013238,5.362665176391602,443.78,0.01327
100,0.35,0.012991,5.384932518005371,417.02,0.01293
100,0.4,0.014947,5.44323468208313,381.67,0.01421
100,0.45,0.012964,5.557231903076172,350.62,0.01298
100,0.5,0.012874,5.605513095855713,327.11,0.0129
100,0.55,0.013036,5.620643138885498,341.51,0.01299
100,0.6,0.013033,5.595405340194702,356.99,0.01304
100,0.65,0.012992,5.722836256027222,371.31,0.01306
100,0.7,0.012786,5.696382761001587,387.14,0.01288
100,0.75,0.01282,5.7763025760650635,401.22,0.01293
100,0.8,0.01278,5.874292850494385,416.01,0.0129
100,0.85,0.012777,5.9247941970825195,431.38,0.01284
100,0.9,0.012736,5.9968788623809814,445.81,0.01278
100,0.95,0.012676,5.983805894851685,460.71,0.01291
100,0.96,0.012818,6.078506946563721,463.49,0.01295
100,0.97,0.012822,6.069084167480469,466.27,0.01303
100,0.98,0.012771,6.053138017654419,469.26,0.01298
100,0.99,0.012711,6.043747663497925,472.44,0.01291
