Batch Size,Sequential Prop,Average Sequential Loss,Total Training Time,Total Peak Memory,Test Loss
65,0.97,0.010233,9.0357825756073,1911.22,0.01122
65,0.98,0.010941,9.113375186920166,1924.8,0.012
65,0.99,0.014245,9.459887027740479,1936.63,0.01537
70,0.05,0.00919,8.401572465896606,2121.01,0.0097
70,0.1,0.008813,8.496277093887329,2009.38,0.00924
70,0.15,0.008853,8.5021071434021,1899.51,0.00944
70,0.2,0.008872,8.486059188842773,1796.13,0.00945
70,0.25,0.009173,8.496537446975708,1684.13,0.00975
70,0.3,0.008906,8.603893518447876,1572.63,0.00945
70,0.35,0.008832,8.609425783157349,1462.88,0.00934
70,0.4,0.008772,8.533428192138672,1356.13,0.00936
70,0.45,0.00894,8.516879081726074,1251.58,0.00957
70,0.5,0.008875,8.500125646591187,1314.92,0.00951
70,0.55,0.009003,8.598903894424438,1378.51,0.00961
70,0.6,0.009301,8.63339352607727,1442.6,0.0099
70,0.65,0.008852,8.476713418960571,1505.68,0.00949
70,0.7,0.008849,8.714873552322388,1569.28,0.0095
70,0.75,0.008901,8.533533334732056,1634.61,0.00961
70,0.8,0.008855,8.749082088470459,1697.45,0.00957
70,0.85,0.009016,8.769565105438232,1760.6,0.00978
70,0.9,0.009083,8.919115781784058,1824.0,0.0099
70,0.95,0.009675,8.884397506713867,1887.78,0.0106
70,0.96,0.010083,8.931627750396729,1899.93,0.01103
70,0.97,0.010247,8.821662664413452,1912.65,0.01123
70,0.98,0.011724,9.04155445098877,1926.25,0.01277
70,0.99,0.014449,9.167792558670044,1938.08,0.01563
75,0.05,0.009162,8.395250082015991,2121.01,0.00958
75,0.1,0.009177,8.451993942260742,2009.38,0.00978
75,0.15,0.008816,8.47396731376648,1899.51,0.00937
75,0.2,0.008768,8.497191190719604,1796.13,0.0094
75,0.25,0.008954,8.506272554397583,1684.13,0.00945
75,0.3,0.008873,8.48805046081543,1572.63,0.00937
75,0.35,0.009142,8.627287149429321,1462.88,0.00967
75,0.4,0.008803,8.566177368164062,1356.13,0.00941
75,0.45,0.009163,8.469043731689453,1252.24,0.0097
75,0.5,0.008982,8.457166910171509,1315.63,0.00951
75,0.55,0.008916,8.493527173995972,1379.27,0.00952
75,0.6,0.008763,8.557318210601807,1443.43,0.00945
75,0.65,0.008931,8.504395246505737,1506.57,0.00958
75,0.7,0.008968,8.664772272109985,1570.21,0.00964
75,0.75,0.008973,8.688825130462646,1635.62,0.00959
75,0.8,0.008786,8.677231073379517,1698.5,0.00949
75,0.85,0.009109,8.896682024002075,1761.71,0.00987
75,0.9,0.009019,8.866931676864624,1825.18,0.00984
75,0.95,0.009758,8.940696716308594,1889.0,0.01065
75,0.96,0.010034,8.928438425064087,1901.18,0.01099
75,0.97,0.01037,8.992860078811646,1913.9,0.01135
75,0.98,0.011095,9.006125926971436,1927.5,0.0121
75,0.99,0.014125,9.12937045097351,1939.37,0.01531
80,0.05,0.009132,8.49507451057434,2121.01,0.00972
80,0.1,0.009183,8.58243727684021,2009.38,0.00967
80,0.15,0.009505,8.364808082580566,1899.51,0.01006
80,0.2,0.009095,8.427472114562988,1796.13,0.00967
80,0.25,0.008744,8.438936710357666,1684.13,0.00935
80,0.3,0.009157,8.537278652191162,1572.63,0.0097
80,0.35,0.009015,8.45793604850769,1462.88,0.00953
80,0.4,0.008777,8.451791763305664,1356.13,0.00931
80,0.45,0.008609,8.428025722503662,1253.05,0.00919
80,0.5,0.009114,8.35968828201294,1316.52,0.00966
80,0.55,0.008793,8.409673929214478,1380.24,0.00941
80,0.6,0.009057,8.411676168441772,1444.46,0.00966
80,0.65,0.008837,8.469499588012695,1507.69,0.00945
80,0.7,0.008876,8.500512838363647,1571.41,0.00956
80,0.75,0.0089,8.449894905090332,1636.88,0.00954
80,0.8,0.008856,8.436671495437622,1699.85,0.00957
80,0.85,0.009072,8.610559225082397,1763.13,0.00985
80,0.9,0.009293,8.716503381729126,1826.66,0.01011
80,0.95,0.010025,8.77067518234253,1890.57,0.01093
80,0.96,0.009824,8.788058042526245,1902.75,0.01077
80,0.97,0.010423,8.796803951263428,1915.5,0.01142
80,0.98,0.011155,8.879694938659668,1929.12,0.01221
80,0.99,0.014484,8.93934440612793,1940.99,0.01563
85,0.05,0.009098,8.458694219589233,2121.01,0.00937
85,0.1,0.00886,8.464328050613403,2009.38,0.00944
85,0.15,0.009123,8.383070230484009,1899.51,0.00963
85,0.2,0.009004,8.513873100280762,1796.13,0.00953
85,0.25,0.008885,8.48415732383728,1684.13,0.00944
85,0.3,0.00892,8.45839786529541,1572.63,0.00947
85,0.35,0.00858,8.554028034210205,1462.88,0.0092
85,0.4,0.009008,8.60089921951294,1356.13,0.00956
85,0.45,0.008819,8.458595514297485,1253.98,0.00934
85,0.5,0.008813,8.398244857788086,1317.54,0.00939
85,0.55,0.009099,8.356018304824829,1381.35,0.00966
