Batch Size,Sequential Prop,Average Sequential Loss,Total Training Time,Total Peak Memory,Test Loss
20,0.1,0.00768,8.580395460128784,2009.38,0.00793
20,0.15,0.007782,8.638815879821777,1899.51,0.0081
20,0.2,0.007636,8.729599475860596,1796.13,0.00788
20,0.25,0.007689,8.695873498916626,1684.13,0.008
20,0.3,0.007632,8.831611394882202,1572.63,0.00788
20,0.35,0.007659,8.891834020614624,1462.88,0.00799
20,0.4,0.007721,8.920749425888062,1356.13,0.00803
20,0.45,0.007624,8.998263359069824,1244.13,0.00795
20,0.5,0.007758,9.062052726745605,1306.58,0.00801
20,0.55,0.00763,9.165047883987427,1369.47,0.00794
20,0.6,0.007634,9.112576246261597,1432.86,0.00802
20,0.65,0.007652,9.154612302780151,1495.25,0.00804
20,0.7,0.007693,9.326050281524658,1558.14,0.0081
20,0.75,0.007533,9.381986379623413,1622.79,0.00796
20,0.8,0.007575,9.580352544784546,1684.93,0.00798
20,0.85,0.007821,9.699926853179932,1747.38,0.00829
20,0.9,0.0077,9.709742069244385,1810.08,0.00823
20,0.95,0.0084,9.818628549575806,1873.16,0.009
20,0.96,0.008377,9.779789209365845,1885.18,0.00902
20,0.97,0.009062,9.857787847518921,1897.75,0.00972
20,0.98,0.009746,10.08721375465393,1911.21,0.01042
20,0.99,0.012574,10.142422199249268,1922.91,0.01335
25,0.05,0.007865,8.443635702133179,2121.01,0.00816
25,0.1,0.007927,8.625481605529785,2009.38,0.00807
25,0.15,0.007563,8.59462022781372,1899.51,0.00796
25,0.2,0.007571,8.573314666748047,1796.13,0.00784
25,0.25,0.007657,8.57620644569397,1684.13,0.00791
25,0.3,0.007465,8.770996332168579,1572.63,0.00776
25,0.35,0.007853,8.794258832931519,1462.88,0.00812
25,0.4,0.007832,8.729843139648438,1356.13,0.00817
25,0.45,0.007612,8.820255756378174,1244.13,0.00791
25,0.5,0.007612,8.895825147628784,1306.72,0.00794
25,0.55,0.007624,8.766403436660767,1369.61,0.00795
25,0.6,0.007457,8.858788967132568,1433.0,0.00787
25,0.65,0.007638,8.97436237335205,1495.39,0.008
25,0.7,0.007662,8.87484097480774,1558.28,0.00806
25,0.75,0.007624,9.002163410186768,1622.92,0.00804
25,0.8,0.00759,9.196924448013306,1685.06,0.00805
25,0.85,0.007814,9.259127140045166,1747.52,0.00827
25,0.9,0.007796,9.299519538879395,1810.22,0.00834
25,0.95,0.008406,9.406741619110107,1873.3,0.00901
25,0.96,0.008577,9.461545944213867,1885.31,0.0092
25,0.97,0.008809,9.304885149002075,1897.89,0.00945
25,0.98,0.00981,9.41727089881897,1911.34,0.01051
25,0.99,0.012724,9.530647277832031,1923.05,0.01351
30,0.05,0.00748,8.505288124084473,2121.01,0.00781
30,0.1,0.007714,8.451141357421875,2009.38,0.00793
30,0.15,0.007711,8.562385320663452,1899.51,0.00799
30,0.2,0.00785,8.414638757705688,1796.13,0.00824
30,0.25,0.007648,8.524526596069336,1684.13,0.00795
30,0.3,0.007491,8.46665620803833,1572.63,0.00784
30,0.35,0.007679,8.59023404121399,1462.88,0.00803
30,0.4,0.007576,8.63036847114563,1356.13,0.00789
30,0.45,0.007526,8.640896558761597,1245.39,0.00789
30,0.5,0.007469,8.693482875823975,1308.16,0.00782
30,0.55,0.007609,8.568856716156006,1371.18,0.00796
30,0.6,0.007564,8.63224744796753,1434.7,0.00791
30,0.65,0.007625,8.70210599899292,1497.22,0.00796
30,0.7,0.007627,8.707857370376587,1560.24,0.00803
30,0.75,0.007733,8.679222106933594,1625.01,0.0081
30,0.8,0.007551,8.876506805419922,1687.28,0.00798
30,0.85,0.007733,8.90100359916687,1749.86,0.0082
30,0.9,0.007802,8.919216871261597,1812.7,0.00833
30,0.95,0.008247,8.959789276123047,1875.91,0.00886
30,0.96,0.008644,8.963498592376709,1887.95,0.00926
30,0.97,0.009157,9.04603362083435,1900.55,0.00982
30,0.98,0.00996,9.10126256942749,1914.03,0.01068
30,0.99,0.012919,9.18328046798706,1925.76,0.01366
35,0.05,0.007688,8.411720037460327,2121.01,0.00786
35,0.1,0.007952,8.490628480911255,2009.38,0.00809
35,0.15,0.007578,8.598000764846802,1899.51,0.00793
35,0.2,0.007727,8.602996826171875,1796.13,0.00797
35,0.25,0.007619,8.642173767089844,1684.13,0.00791
35,0.3,0.007505,8.703483819961548,1572.63,0.00786
35,0.35,0.007611,8.827974557876587,1462.88,0.00791
35,0.4,0.007516,8.71614384651184,1356.13,0.00786
35,0.45,0.007633,8.769792318344116,1245.86,0.00799
35,0.5,0.00766,8.846218585968018,1308.66,0.00796
35,0.55,0.007549,8.836801290512085,1371.72,0.00789
35,0.6,0.0076,8.775950908660889,1435.28,0.00797
35,0.65,0.007575,8.90101671218872,1497.84,0.00793
35,0.7,0.007549,9.023722648620605,1560.9,0.00794
35,0.75,0.007725,9.238231420516968,1625.71,0.00811
35,0.8,0.00749,9.25382685661316,1688.01,0.00795
35,0.85,0.007646,9.282013416290283,1750.63,0.00812
35,0.9,0.007927,9.374701976776123,1813.5,0.00846
35,0.95,0.008283,9.36407995223999,1876.75,0.0089
35,0.96,0.008902,9.591128587722778,1888.8,0.00955
35,0.97,0.008743,9.435332775115967,1901.41,0.00942
35,0.98,0.01001,9.450718879699707,1914.9,0.01071
35,0.99,0.012952,9.675203561782837,1926.63,0.01369
40,0.05,0.00782,8.392062664031982,2121.01,0.00802
40,0.1,0.007569,8.537556648254395,2009.38,0.00794
40,0.15,0.007921,8.6265230178833,1899.51,0.00816
40,0.2,0.007767,8.56913423538208,1796.13,0.00807
40,0.25,0.007815,8.58777642250061,1684.13,0.00803
40,0.3,0.007741,8.677245140075684,1572.63,0.00807
40,0.35,0.00759,8.652546882629395,1462.88,0.00793
40,0.4,0.007505,8.769050598144531,1356.13,0.00786
40,0.45,0.007787,8.66483998298645,1246.69,0.00806
40,0.5,0.007876,8.732780456542969,1309.57,0.00813
40,0.55,0.00767,8.720208168029785,1372.71,0.00796
40,0.6,0.007623,8.793972253799438,1436.34,0.00798
40,0.65,0.007706,8.697357654571533,1498.97,0.00813
40,0.7,0.007587,8.752110242843628,1562.11,0.00798
40,0.75,0.007538,8.85340428352356,1626.99,0.00796
40,0.8,0.007607,9.103740215301514,1689.38,0.00804
40,0.85,0.007798,9.05870771408081,1752.08,0.00825
40,0.9,0.007894,9.108465194702148,1815.02,0.0084
40,0.95,0.00823,9.229132652282715,1878.35,0.00887
40,0.96,0.008349,9.224642276763916,1890.41,0.009
40,0.97,0.009063,9.341257572174072,1903.04,0.00971
40,0.98,0.009876,9.400442361831665,1916.54,0.01058
40,0.99,0.01262,9.466831684112549,1928.29,0.01339
45,0.05,0.007805,8.518857479095459,2121.01,0.00797
45,0.1,0.007739,8.414579629898071,2009.38,0.008
45,0.15,0.007652,8.468607425689697,1899.51,0.00806
45,0.2,0.007497,8.490690469741821,1796.13,0.00785
45,0.25,0.007698,8.632421493530273,1684.13,0.00804
45,0.3,0.00767,8.602014303207397,1572.63,0.00803
45,0.35,0.00763,8.533906936645508,1462.88,0.00792
45,0.4,0.007769,8.596236228942871,1356.13,0.00807
45,0.45,0.007563,8.63604211807251,1247.36,0.00797
45,0.5,0.00754,8.556849718093872,1310.3,0.00792
45,0.55,0.007506,8.619558334350586,1373.5,0.00789
45,0.6,0.007461,8.692905187606812,1437.19,0.00784
